,Name,Category,Category_1,Location,Location_1,Label,Rating,Review,avg_lunch,avg_dinner,min_lunch,max_lunch,min_dinner,max_dinner,Location_2
2903,갈월이골목,파스타,양식,남영,용산구,예약,4.8,19,30000.0,30000.0,20000.0,40000.0,20000.0,40000.0,남영
2904,광화문 달빛 야장,바베큐,양식,광화문,종로구,예약,4.1,24,영업안함,45000.0,,,40000.0,50000.0,광화문
2905,신세계오뎅 송리단길점,이자카야,일식,송파,송파구,예약,5.0,63,영업안함,49000.0,,,49000.0,49000.0,송파
2906,리퍼,와인,주류,망원,마포구,예약,5.0,50,영업안함,영업안함,,,40000.0,40000.0,망원
2907,풍천가 서초직영점,한식,한식,양재,서초구,예약,4.6,6,15000.0,45000.0,10000.0,20000.0,40000.0,50000.0,양재
2908,곳간바이멜드,퓨전음식,퓨전,성수,성동구,예약,4.9,43,영업안함,50000.0,,,50000.0,50000.0,성수
2909,나고집,소고기구이,한식,도산공원,강남구,예약,4.7,5,영업안함,45000.0,,,40000.0,50000.0,도산공원
2910,우직 방이점,소고기구이,한식,방이,송파구,예약,4.7,677,50000.0,50000.0,40000.0,60000.0,40000.0,60000.0,방이
2911,만리지화,한식,한식,광화문,종로구,예약,4.6,346,50000.0,50000.0,40000.0,60000.0,40000.0,60000.0,광화문
2912,우나기모토,일식,일식,발산,강서구,예약,4.8,111,50000.0,50000.0,40000.0,60000.0,40000.0,60000.0,발산
2913,우진가 교대점,소고기구이,한식,교대,서초구,예약,4.8,84,영업안함,50000.0,,,40000.0,60000.0,교대
2914,신사꽃게당 압구정로데오점,한식,한식,압구정로데오,강남구,예약,4.8,71,50000.0,50000.0,40000.0,60000.0,40000.0,60000.0,압구정로데오
2915,라이언하트,"칵테일,위스키",주류,송파,송파구,예약,4.8,111,영업안함,50000.0,,,40000.0,60000.0,송파
2916,백송한우 청담점,소고기구이,한식,청담,강남구,예약,4.9,253,40000.0,50000.0,20000.0,60000.0,40000.0,60000.0,청담
2917,후참치,"회,사시미",일식,답십리,동대문구,예약,4.8,1,영업안함,45000.0,,,45000.0,45000.0,답십리
2918,종수가,소고기구이,한식,한남,용산구,예약,4.9,45,영업안함,55000.0,,,40000.0,70000.0,한남
2919,사랑의 고기,소고기구이,한식,서촌,종로구,예약,4.8,14,영업안함,55000.0,,,40000.0,70000.0,서촌
2920,한우온,소고기구이,한식,양재,서초구,예약,4.9,32,55000.0,55000.0,40000.0,70000.0,40000.0,70000.0,양재
2921,우탭 강남점,소고기구이,한식,강남,강남구,예약,4.4,172,45000.0,60000.0,10000.0,80000.0,40000.0,80000.0,강남
2922,풍천가 청담점,한식,한식,청담,강남구,예약,4.4,200,60000.0,60000.0,40000.0,80000.0,40000.0,80000.0,청담
2923,우텐더,소고기구이,한식,도산공원,강남구,예약,4.4,363,60000.0,60000.0,40000.0,80000.0,40000.0,80000.0,도산공원
2924,소들녘 서초점,소고기구이,한식,서초,서초구,예약,4.8,17,20000.0,60000.0,10000.0,30000.0,40000.0,80000.0,서초
2925,초월,소고기구이,한식,압구정,강남구,예약,4.9,76,60000.0,60000.0,40000.0,80000.0,40000.0,80000.0,압구정
2926,창고43 강남점,소고기구이,한식,강남,강남구,예약,4.5,23,60000.0,60000.0,20000.0,100000.0,60000.0,60000.0,강남
2927,창고43 청담점,소고기구이,한식,청담,강남구,예약,4.1,8,60000.0,60000.0,20000.0,100000.0,60000.0,60000.0,청담
2928,창고43 삼성점,소고기구이,한식,삼성,강남구,예약,4.6,16,60000.0,60000.0,20000.0,100000.0,60000.0,60000.0,삼성
2929,차이나플레인 전경련점,중식,중식,여의도,영등포구,예약,4.3,52,40000.0,70000.0,30000.0,50000.0,40000.0,100000.0,여의도
2930,청담나인 NINE social,이탈리아음식,양식,청담,강남구,예약,4.7,227,70000.0,70000.0,40000.0,100000.0,40000.0,100000.0,청담
2931,업투미,코스요리,퓨전,연남,마포구,예약,4.8,1062,119000.0,119000.0,119000.0,119000.0,119000.0,119000.0,연남
2932,신설국,일식,일식,하계,노원구,예약,4.3,12,60000.0,70000.0,20000.0,100000.0,40000.0,100000.0,하계
2933,창고43 목동점,소고기구이,한식,목동,양천구,예약,4.1,3,60000.0,60000.0,20000.0,100000.0,60000.0,60000.0,목동
2934,창고43 역삼점,소고기구이,한식,역삼,강남구,예약,4.5,11,60000.0,60000.0,20000.0,100000.0,60000.0,60000.0,역삼
2935,창고43 샛강점,소고기구이,한식,여의도,영등포구,예약,4.1,8,60000.0,60000.0,20000.0,100000.0,60000.0,60000.0,여의도
2936,창고43 본점,소고기구이,한식,여의도,영등포구,예약,4.6,13,60000.0,60000.0,20000.0,100000.0,60000.0,60000.0,여의도
2937,창고43 압구정점,소고기구이,한식,압구정,강남구,예약,4.3,1,60000.0,60000.0,20000.0,100000.0,60000.0,60000.0,압구정
2938,창고43 교대점,소고기구이,한식,서초,서초구,예약,4.4,5,60000.0,60000.0,20000.0,100000.0,60000.0,60000.0,서초
2939,창고43 잠실점,소고기구이,한식,잠실,송파구,예약,4.9,16,60000.0,60000.0,20000.0,100000.0,60000.0,60000.0,잠실
2940,서강팔경,프랑스음식,양식,상수,마포구,예약,4.7,164,119000.0,174500.0,88000.0,150000.0,99000.0,250000.0,상수
2941,스시유 여의도점,일식,일식,여의도,영등포구,예약,4.8,1011,70000.0,145000.0,40000.0,100000.0,40000.0,250000.0,여의도
2942,육덕등심 PRIVATE ROOM DINNING,한우오마카세,한식,강남,강남구,예약,4.7,263,170000.0,170000.0,40000.0,300000.0,40000.0,300000.0,강남
2943,신라스테이 삼성 Cafe,뷔페,뷔페,삼성,강남구,예약,4.3,772,45000.0,52500.0,35000.0,55000.0,50000.0,55000.0,삼성
2944,뜻한바,퓨전음식,퓨전,잠실,송파구,예약,4.7,1089,영업안함,58000.0,,,58000.0,58000.0,잠실
2945,스시다온,스시오마카세,일식,석관,성북구,예약,4.7,4034,39000.0,59000.0,39000.0,39000.0,59000.0,59000.0,석관
2946,이속우화,한우오마카세,한식,한남,용산구,예약,4.5,2877,영업안함,59000.0,,,59000.0,59000.0,한남
2947,남해바다마차,"회,사시미",일식,석관,성북구,예약,4.5,25,275000.0,275000.0,0.0,550000.0,0.0,550000.0,석관
2948,젠또요요,기타 오마카세,일식,상암,마포구,예약,4.9,89,25000.0,58000.0,10000.0,40000.0,58000.0,58000.0,상암
2949,놉스 사당본점,"스테이크,립",양식,사당,동작구,예약,4.1,131,30000.0,55000.0,20000.0,40000.0,50000.0,60000.0,사당
2950,야키토리 카미,야키토리,일식,을지로,중구,예약,4.8,159,영업안함,55000.0,,,55000.0,55000.0,을지로
2951,스시 사이로쿠,스시오마카세,일식,서대문,서대문구,예약,4.9,10,35000.0,59000.0,35000.0,35000.0,59000.0,59000.0,서대문
2952,와사이진,스시오마카세,일식,논현,강남구,예약,4.8,58,영업안함,58000.0,,,58000.0,58000.0,논현
2953,단정 여의도점,한식,한식,여의도,영등포구,예약,4.6,53,58000.0,58000.0,58000.0,58000.0,58000.0,58000.0,여의도
2954,포포인츠 바이 쉐라톤 서울 강남 에볼루션,뷔페,뷔페,압구정,강남구,예약,4.7,150,53500.0,61000.0,49000.0,58000.0,58000.0,64000.0,압구정
2955,한우부티크 강남점,소고기구이,한식,강남,강남구,예약,4.6,191,35000.0,60000.0,10000.0,60000.0,50000.0,70000.0,강남
2956,한와담블랙 센트로폴리스점,소고기구이,한식,종각,종로구,예약,4.7,88,35000.0,60000.0,20000.0,50000.0,50000.0,70000.0,종각
2957,소와나 성수,소고기구이,한식,서울숲,성동구,예약,4.7,149,60000.0,60000.0,50000.0,70000.0,50000.0,70000.0,서울숲
2958,야키토리 키유,야키토리,일식,공덕,마포구,예약,4.9,183,영업안함,60000.0,,,50000.0,70000.0,공덕
2959,옐로우,소고기구이,한식,청담,강남구,예약,3.9,71,영업안함,65000.0,,,50000.0,80000.0,청담
2960,우블링,소고기구이,한식,청담,강남구,예약,4.4,147,65000.0,65000.0,50000.0,80000.0,50000.0,80000.0,청담
2961,우아지경,소고기구이,한식,광화문,종로구,예약,4.8,225,30000.0,65000.0,10000.0,50000.0,50000.0,80000.0,광화문
2962,뜨락,소고기구이,한식,청담,강남구,예약,4.6,270,75000.0,75000.0,50000.0,100000.0,50000.0,100000.0,청담
2963,갓포아키 삼성점,이자카야,일식,삼성,강남구,예약,4.6,922,40000.0,75000.0,30000.0,50000.0,50000.0,100000.0,삼성
2964,류마,한우오마카세,한식,역삼,강남구,예약,4.5,202,15000.0,75000.0,10000.0,20000.0,50000.0,100000.0,역삼
2965,슈보 카가리,일식,일식,청담,강남구,예약,4.8,287,영업안함,75000.0,,,50000.0,100000.0,청담
2966,청담 마코토,이자카야,일식,청담,강남구,예약,4.6,311,영업안함,75000.0,,,50000.0,100000.0,청담
2967,코튼 클럽 사운즈한남,와인,주류,한남,용산구,예약,4.7,113,영업안함,75000.0,,,50000.0,100000.0,한남
2968,핏제리아 달 포르노 (Pizzeria Dal Forno),피자,양식,왕십리,성동구,예약,4.7,9,30000.0,75000.0,20000.0,40000.0,50000.0,100000.0,왕십리/상왕십리
2969,모던샤브하우스 여의도점,샤브샤브,한식,여의도,영등포구,예약,4.7,726,100000.0,100000.0,50000.0,150000.0,50000.0,150000.0,여의도
2970,고청담 용산점,한우오마카세,한식,용산,용산구,예약,4.9,1572,55000.0,95000.0,20000.0,90000.0,50000.0,140000.0,용산
2971,MUU한우다이닝 본점,한우오마카세,한식,논현,강남구,예약,4.8,665,70000.0,100000.0,50000.0,90000.0,50000.0,150000.0,논현
2972,고청담 광화문 디타워점,"육류,고기요리",한식,광화문,종로구,예약,4.7,740,55000.0,95000.0,10000.0,100000.0,50000.0,140000.0,광화문
2973,스시이도 오코노미,스시오마카세,일식,삼성,강남구,예약,4.7,568,100000.0,100000.0,50000.0,150000.0,50000.0,150000.0,삼성
2974,롯데호텔월드 더 라운지 앤 바,"카페,디저트",카페,잠실,송파구,예약,4.0,8,85000.0,85000.0,40000.0,130000.0,40000.0,130000.0,잠실
2975,켄싱턴호텔 샹하오,중식,중식,여의도,영등포구,예약,4.3,30,25000.0,90000.0,10000.0,40000.0,50000.0,130000.0,여의도
2976,생선생,"해물,생선요리",한식,압구정,강남구,예약,4.6,18,영업안함,85000.0,,,50000.0,120000.0,압구정
2977,레끌레드크리스탈 청담점,와인,주류,청담,강남구,예약,4.8,114,영업안함,225000.0,,,50000.0,400000.0,청담
2978,텍사스 데 브라질 센트럴시티점,"스테이크,립",양식,반포,서초구,예약,4.4,1104,60500.0,68000.0,53000.0,68000.0,68000.0,68000.0,반포
2979,텍사스 데 브라질 압구정점,"스테이크,립",양식,압구정,강남구,예약,4.5,672,60000.0,68000.0,50000.0,70000.0,68000.0,68000.0,압구정
2980,Attra 아트라,프랑스음식,양식,청담,강남구,예약,4.7,445,50000.0,98000.0,50000.0,50000.0,98000.0,98000.0,청담
2981,초승달,퓨전음식,퓨전,경리단길,용산구,예약,4.8,1135,69000.0,69000.0,69000.0,69000.0,69000.0,69000.0,경리단길
2982,로바타미숙,가이세키오마카세,일식,목동,양천구,예약,4.6,848,영업안함,34000.0,,,8000.0,60000.0,목동
2983,스시다정,스시오마카세,일식,여의도,영등포구,예약,4.8,2853,39000.0,69000.0,39000.0,39000.0,69000.0,69000.0,여의도
2984,디히랑,한식,한식,논현,강남구,예약,4.8,132,영업안함,60000.0,,,60000.0,60000.0,논현
2985,푼주,한식,한식,문정,송파구,예약,4.9,1048,79000.0,79000.0,79000.0,79000.0,79000.0,79000.0,문정
2986,TBD 한남,양식,양식,한남,용산구,예약,4.9,750,영업안함,69000.0,,,69000.0,69000.0,한남
2987,스시 노을,스시오마카세,일식,압구정,강남구,예약,4.7,355,45000.0,65000.0,45000.0,45000.0,65000.0,65000.0,압구정
2988,간장다이닝(GanjangDining),코스요리,퓨전,용산,용산구,예약,4.9,155,영업안함,68000.0,,,68000.0,68000.0,용산
2989,로찌마곡(LodgeMagok),코스요리,퓨전,마곡,강서구,예약,4.9,68,66000.0,66000.0,66000.0,66000.0,66000.0,66000.0,마곡
2990,스시 히나타,스시오마카세,일식,상왕십리,성동구,예약,4.9,971,39000.0,65000.0,39000.0,39000.0,65000.0,65000.0,왕십리/상왕십리
2991,대치동스시류,스시오마카세,일식,대치,강남구,예약,4.6,163,66000.0,66000.0,66000.0,66000.0,66000.0,66000.0,대치
2992,우마미,이자카야,일식,문정,송파구,예약,4.6,32,70000.0,70000.0,70000.0,70000.0,70000.0,70000.0,문정
2993,요릿집,한식,한식,마포,마포구,예약,4.8,269,310000.0,310000.0,0.0,620000.0,0.0,620000.0,마포
2994,성수 수집,일식,일식,성수,성동구,예약,4.9,684,영업안함,72000.0,,,65000.0,79000.0,성수
2995,캐비스트리,컨템포러리,퓨전,압구정,강남구,예약,4.8,354,영업안함,48000.0,,,48000.0,48000.0,압구정
2996,압구정 로데오 우뱅,소고기구이,한식,압구정로데오,강남구,예약,4.8,61,영업안함,70000.0,,,60000.0,80000.0,압구정로데오
2997,라따뚜이 인 서울,프랑스음식,양식,용산,용산구,예약,4.9,77,70000.0,70000.0,60000.0,80000.0,60000.0,80000.0,용산
2998,한와담 블랙 청담점,소고기구이,한식,청담,강남구,예약,3.9,28,15000.0,70000.0,10000.0,20000.0,60000.0,80000.0,청담
2999,서울안심정육,소고기구이,한식,여의도,영등포구,예약,4.8,311,35000.0,70000.0,20000.0,50000.0,60000.0,80000.0,여의도
3000,락고재 컬쳐라운지 애가헌,"카페,디저트",카페,북촌,종로구,예약,4.8,2,70000.0,70000.0,60000.0,80000.0,60000.0,80000.0,북촌
3001,엘로코 El Loco,스페인음식,양식,성수,성동구,예약,4.9,356,60000.0,80000.0,60000.0,60000.0,60000.0,100000.0,성수
3002,도마,일식,일식,신용산,용산구,예약,4.6,242,57500.0,120000.0,55000.0,60000.0,90000.0,150000.0,신용산/이촌
3003,지우 스시,스시오마카세,일식,송파,송파구,예약,4.8,152,69000.0,84000.0,69000.0,69000.0,69000.0,99000.0,송파
3004,모도우 여의도점,소고기구이,한식,여의도,영등포구,예약,4.6,622,60000.0,105000.0,30000.0,90000.0,60000.0,150000.0,여의도
3005,이속우화天空,한우오마카세,한식,압구정,강남구,예약,4.6,3553,영업안함,105000.0,,,60000.0,150000.0,압구정
3006,화수사,일식,일식,삼성,강남구,예약,4.6,49,15000.0,105000.0,10000.0,20000.0,60000.0,150000.0,삼성
3007,단,일식,일식,공덕,마포구,예약,4.3,32,69000.0,104000.0,59000.0,79000.0,79000.0,129000.0,공덕
3008,로리스 더프라임 립,"스테이크,립",양식,강남,강남구,예약,4.6,303,95000.0,105000.0,40000.0,150000.0,60000.0,150000.0,강남
3009,지즐 한우오마카세 선유도역점,한우오마카세,한식,선유도,영등포구,예약,4.8,160,115000.0,115000.0,80000.0,150000.0,80000.0,150000.0,선유도
3010,백리향,중식,중식,여의도,영등포구,예약,4.2,3,230000.0,230000.0,60000.0,400000.0,60000.0,400000.0,여의도
3011,기후,스시오마카세,일식,성수,성동구,예약,4.6,397,88000.0,88000.0,88000.0,88000.0,88000.0,88000.0,성수
3012,이요이요스시 공덕1호점,스시오마카세,일식,마포,마포구,예약,4.6,1088,45000.0,75000.0,40000.0,50000.0,70000.0,80000.0,마포
3013,블루코스트,일식,일식,여의도,영등포구,예약,4.8,59,20000.0,75000.0,10000.0,30000.0,75000.0,75000.0,여의도
3014,리북방,한식,한식,마포,마포구,예약,4.5,550,49000.0,75000.0,49000.0,49000.0,75000.0,75000.0,마포
3015,스시쇼부,스시오마카세,일식,은평,은평구,예약,4.2,46,38000.0,72000.0,38000.0,38000.0,72000.0,72000.0,은평
3016,맨프롬오키나와 마키바,스시오마카세,일식,경리단길,용산구,예약,4.8,122,영업안함,78000.0,,,78000.0,78000.0,경리단길
3017,엘라보레,"카페,디저트",카페,청담,강남구,예약,4.9,140,300000.0,440000.0,0.0,600000.0,0.0,880000.0,청담
3018,스시긴가,스시오마카세,일식,가산디지털단지,금천구,예약,4.7,97,영업안함,55000.0,,,55000.0,55000.0,가산디지털단지
3019,사이시옷,이탈리아음식,양식,종로,종로구,예약,4.9,12,영업안함,70000.0,,,70000.0,70000.0,종로
3020,소류,일식,일식,방이,송파구,예약,4.5,191,영업안함,85000.0,,,85000.0,85000.0,방이
3021,미즈키,가이세키오마카세,일식,압구정,강남구,예약,4.8,313,영업안함,99000.0,,,99000.0,99000.0,압구정
3022,스시화정,스시오마카세,일식,시청,중구,예약,4.1,63,50000.0,85000.0,50000.0,50000.0,70000.0,100000.0,시청
3023,켄싱턴호텔 브로드웨이,뷔페,뷔페,여의도,영등포구,예약,4.5,153,75000.0,85000.0,50000.0,100000.0,70000.0,100000.0,여의도
3024,네기스키야키 압구정점,일식,일식,압구정,강남구,예약,4.5,595,50000.0,110000.0,20000.0,80000.0,70000.0,150000.0,압구정
3025,기꾸 1984 압구정,일식,일식,압구정,강남구,예약,4.3,22,50000.0,110000.0,30000.0,70000.0,70000.0,150000.0,압구정
3026,우미돈 선릉점,한우오마카세,한식,역삼,강남구,예약,4.7,488,50000.0,102000.0,20000.0,80000.0,75000.0,129000.0,역삼
3027,우미돈블랙 역삼점,한우오마카세,한식,역삼,강남구,예약,4.7,396,50000.0,129000.0,20000.0,80000.0,99000.0,159000.0,역삼
3028,The형제(본점),"회,사시미",일식,공덕,마포구,예약,4.2,490,35000.0,110000.0,20000.0,50000.0,70000.0,150000.0,공덕
3029,기꾸,스시오마카세,일식,방배,서초구,예약,4.9,30,117500.0,125000.0,75000.0,160000.0,90000.0,160000.0,방배
3030,테루아,코스요리,퓨전,신사,강남구,예약,4.8,619,33000.0,69000.0,33000.0,33000.0,69000.0,69000.0,신사
3031,로우앤슬로우 TO GO 포장,바베큐,양식,이태원,용산구,예약,4.3,43,85000.0,85000.0,80000.0,90000.0,80000.0,90000.0,이태원
3032,스시오오모토,스시오마카세,일식,성수,성동구,예약,4.7,3106,50000.0,85000.0,50000.0,50000.0,85000.0,85000.0,성수
3033,이요이요 용강4호점,스시오마카세,일식,마포,마포구,예약,4.6,1290,50000.0,65000.0,50000.0,50000.0,50000.0,80000.0,마포
3034,어물전 청 잠실점,한식,한식,잠실,송파구,예약,4.5,1381,89000.0,89000.0,89000.0,89000.0,89000.0,89000.0,잠실
3035,스시하쿠야,스시오마카세,일식,노원,노원구,예약,4.9,1050,45000.0,89000.0,45000.0,45000.0,89000.0,89000.0,노원
